severity,file,line,kind,target,note
HIGH,.claude/skills/md-writer/skill.md,256,backtick-path,"mx-canon/ssot/writing-guides/writing-style.md","resolved=.claude/skills/md-writer/mx-canon/ssot/writing-guides/writing-style.md"
HIGH,.claude/skills/md-writer/skill.md,257,backtick-path,"mx-reginald/audit/lib/sanitise-prose.js","resolved=.claude/skills/md-writer/mx-reginald/audit/lib/sanitise-prose.js"
HIGH,.claude/skills/mx-about/skill.md,22,backtick-path,"mx-canon/mx-maxine-lives/about.mx.cog.md","resolved=.claude/skills/mx-about/mx-canon/mx-maxine-lives/about.mx.cog.md"
HIGH,.claude/skills/mx-access/skill.md,8,backtick-path,"scripts/cogs/access-and-guardrails.cog.md","resolved=.claude/skills/mx-access/scripts/cogs/access-and-guardrails.cog.md"
HIGH,.claude/skills/mx-access/skill.md,18,backtick-path,"scripts/cogs/access-and-guardrails.cog.md","resolved=.claude/skills/mx-access/scripts/cogs/access-and-guardrails.cog.md"
HIGH,.claude/skills/mx-access/skill.md,19,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-access/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-access/skill.md,46,backtick-path,"scripts/cogs/access-and-guardrails.cog.md","resolved=.claude/skills/mx-access/scripts/cogs/access-and-guardrails.cog.md"
HIGH,.claude/skills/mx-access/skill.md,47,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-access/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-add-field/skill.md,8,backtick-path,"scripts/cogs/mx-add-field.cog.md","resolved=.claude/skills/mx-add-field/scripts/cogs/mx-add-field.cog.md"
HIGH,.claude/skills/mx-add-field/skill.md,20,backtick-path,"scripts/cogs/mx-add-field.cog.md","resolved=.claude/skills/mx-add-field/scripts/cogs/mx-add-field.cog.md"
HIGH,.claude/skills/mx-add-field/skill.md,21,backtick-path,"datalake/knowledge/system/adding-an-mx-field.cog.md","resolved=.claude/skills/mx-add-field/datalake/knowledge/system/adding-an-mx-field.cog.md"
HIGH,.claude/skills/mx-add-field/skill.md,49,backtick-path,"scripts/cogs/mx-add-field.cog.md","resolved=.claude/skills/mx-add-field/scripts/cogs/mx-add-field.cog.md"
HIGH,.claude/skills/mx-add-field/skill.md,50,backtick-path,"datalake/knowledge/system/adding-an-mx-field.cog.md","resolved=.claude/skills/mx-add-field/datalake/knowledge/system/adding-an-mx-field.cog.md"
HIGH,.claude/skills/mx-add-field/skill.md,51,backtick-path,"mx-canon/ssot/fields-data.yaml","resolved=.claude/skills/mx-add-field/mx-canon/ssot/fields-data.yaml"
HIGH,.claude/skills/mx-add-field/skill.md,52,backtick-path,"datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md","resolved=.claude/skills/mx-add-field/datalake/manuscripts/mx-books/mx-appendices/appendix-m-index-of-metadata.md"
HIGH,.claude/skills/mx-add-field/skill.md,53,backtick-path,"scripts/check-mx-definitions-index.js","resolved=.claude/skills/mx-add-field/scripts/check-mx-definitions-index.js"
HIGH,.claude/skills/mx-boot/skill.md,8,backtick-path,"scripts/cogs/mx-boot.cog.md","resolved=.claude/skills/mx-boot/scripts/cogs/mx-boot.cog.md"
HIGH,.claude/skills/mx-boot/skill.md,24,backtick-path,"scripts/cogs/mx-boot.cog.md","resolved=.claude/skills/mx-boot/scripts/cogs/mx-boot.cog.md"
HIGH,.claude/skills/mx-build/skill.md,8,backtick-path,"scripts/cogs/building-action-docs.cog.md","resolved=.claude/skills/mx-build/scripts/cogs/building-action-docs.cog.md"
HIGH,.claude/skills/mx-build/skill.md,18,backtick-path,"scripts/cogs/building-action-docs.cog.md","resolved=.claude/skills/mx-build/scripts/cogs/building-action-docs.cog.md"
HIGH,.claude/skills/mx-build/skill.md,19,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-build/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-build/skill.md,47,backtick-path,"scripts/cogs/building-action-docs.cog.md","resolved=.claude/skills/mx-build/scripts/cogs/building-action-docs.cog.md"
HIGH,.claude/skills/mx-build/skill.md,48,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-build/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-c-audit/skill.md,8,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=.claude/skills/mx-c-audit/scripts/cogs/mx-audit.cog.md"
HIGH,.claude/skills/mx-c-audit/skill.md,23,backtick-path,"scripts/cogs/mx-audit.cog.md","resolved=.claude/skills/mx-c-audit/scripts/cogs/mx-audit.cog.md"
HIGH,.claude/skills/mx-c-blog-post/skill.md,8,backtick-path,"scripts/cogs/blog-post.cog.md","resolved=.claude/skills/mx-c-blog-post/scripts/cogs/blog-post.cog.md"
HIGH,.claude/skills/mx-c-blog-post/skill.md,23,backtick-path,"scripts/cogs/blog-post.cog.md","resolved=.claude/skills/mx-c-blog-post/scripts/cogs/blog-post.cog.md"
HIGH,.claude/skills/mx-c-changelog-trimmer/skill.md,8,backtick-path,"scripts/cogs/changelog-trimmer.cog.md","resolved=.claude/skills/mx-c-changelog-trimmer/scripts/cogs/changelog-trimmer.cog.md"
HIGH,.claude/skills/mx-c-changelog-trimmer/skill.md,17,backtick-path,"scripts/cogs/changelog-trimmer.cog.md","resolved=.claude/skills/mx-c-changelog-trimmer/scripts/cogs/changelog-trimmer.cog.md"
HIGH,.claude/skills/mx-c-cog-id/skill.md,8,backtick-path,"scripts/cogs/cog-id.cog.md","resolved=.claude/skills/mx-c-cog-id/scripts/cogs/cog-id.cog.md"
HIGH,.claude/skills/mx-c-cog-id/skill.md,24,backtick-path,"scripts/cogs/cog-id.cog.md","resolved=.claude/skills/mx-c-cog-id/scripts/cogs/cog-id.cog.md"
HIGH,.claude/skills/mx-c-registries/skill.md,8,backtick-path,"scripts/cogs/registry-of-registries.cog.md","resolved=.claude/skills/mx-c-registries/scripts/cogs/registry-of-registries.cog.md"
HIGH,.claude/skills/mx-c-registries/skill.md,23,backtick-path,"scripts/cogs/registry-of-registries.cog.md","resolved=.claude/skills/mx-c-registries/scripts/cogs/registry-of-registries.cog.md"
HIGH,.claude/skills/mx-c-registry-sync/skill.md,8,backtick-path,"scripts/cogs/registry-sync.cog.md","resolved=.claude/skills/mx-c-registry-sync/scripts/cogs/registry-sync.cog.md"
HIGH,.claude/skills/mx-c-registry-sync/skill.md,30,backtick-path,"scripts/cogs/registry-sync.cog.md","resolved=.claude/skills/mx-c-registry-sync/scripts/cogs/registry-sync.cog.md"
HIGH,.claude/skills/mx-c-whats-changed/skill.md,8,backtick-path,"scripts/cogs/whats-changed.cog.md","resolved=.claude/skills/mx-c-whats-changed/scripts/cogs/whats-changed.cog.md"
HIGH,.claude/skills/mx-c-whats-changed/skill.md,23,backtick-path,"scripts/cogs/whats-changed.cog.md","resolved=.claude/skills/mx-c-whats-changed/scripts/cogs/whats-changed.cog.md"
HIGH,.claude/skills/mx-companion-web/skill.md,8,backtick-path,"scripts/cogs/the-companion-web.cog.md","resolved=.claude/skills/mx-companion-web/scripts/cogs/the-companion-web.cog.md"
HIGH,.claude/skills/mx-companion-web/skill.md,18,backtick-path,"scripts/cogs/the-companion-web.cog.md","resolved=.claude/skills/mx-companion-web/scripts/cogs/the-companion-web.cog.md"
HIGH,.claude/skills/mx-companion-web/skill.md,19,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-companion-web/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-companion-web/skill.md,46,backtick-path,"scripts/cogs/the-companion-web.cog.md","resolved=.claude/skills/mx-companion-web/scripts/cogs/the-companion-web.cog.md"
HIGH,.claude/skills/mx-companion-web/skill.md,47,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-companion-web/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-compliance/skill.md,156,backtick-path,".claude/cogs/mx-compliance.md","resolved=.claude/skills/mx-compliance/.claude/cogs/mx-compliance.md"
HIGH,.claude/skills/mx-compliance/skill.md,202,backtick-path,"scripts/mx/mx-compliance.js","resolved=.claude/skills/mx-compliance/scripts/mx/mx-compliance.js"
HIGH,.claude/skills/mx-compliance/skill.md,210,backtick-path,".claude/cogs/mx-compliance.md","resolved=.claude/skills/mx-compliance/.claude/cogs/mx-compliance.md"
HIGH,.claude/skills/mx-concept-interview/skill.md,149,backtick-path,"datalake/knowledge/for-mx/mx-documentation-manual.md","resolved=.claude/skills/mx-concept-interview/datalake/knowledge/for-mx/mx-documentation-manual.md"
HIGH,.claude/skills/mx-concept-interview/skill.md,150,backtick-path,"datalake/knowledge/for-mx/principles.cog.md","resolved=.claude/skills/mx-concept-interview/datalake/knowledge/for-mx/principles.cog.md"
HIGH,.claude/skills/mx-contacts/skill.md,18,backtick-path,"mx-crm/contacts/contacts-soul.md","resolved=.claude/skills/mx-contacts/mx-crm/contacts/contacts-soul.md"
HIGH,.claude/skills/mx-contacts/skill.md,19,backtick-path,"mx-crm/contacts/how-i-work.md","resolved=.claude/skills/mx-contacts/mx-crm/contacts/how-i-work.md"
HIGH,.claude/skills/mx-create-pdf/skill.md,8,backtick-path,"scripts/bin/mx.pdf.sh","resolved=.claude/skills/mx-create-pdf/scripts/bin/mx.pdf.sh"
HIGH,.claude/skills/mx-create-pdf/skill.md,10,backtick-path,"scripts/cogs/pdf-generator.cog.md","resolved=.claude/skills/mx-create-pdf/scripts/cogs/pdf-generator.cog.md"
HIGH,.claude/skills/mx-create-pdf/skill.md,10,backtick-path,"scripts/lib/pdf/dispatch.cjs","resolved=.claude/skills/mx-create-pdf/scripts/lib/pdf/dispatch.cjs"
HIGH,.claude/skills/mx-create-pdf/skill.md,10,backtick-path,"tests/test-pdf-doctype-resolver.js","resolved=.claude/skills/mx-create-pdf/tests/test-pdf-doctype-resolver.js"
HIGH,.claude/skills/mx-create-pdf/skill.md,25,md-link,"mx-canon/mx-maxine-lives/businesses/the-gathering/sponsor-pitch.cog.md","resolved=.claude/skills/mx-create-pdf/mx-canon/mx-maxine-lives/businesses/the-gathering/sponsor-pitch.cog.md"
HIGH,.claude/skills/mx-create-pdf/skill.md,25,md-link,"scripts/lib/pdf/strip-section.cjs","resolved=.claude/skills/mx-create-pdf/scripts/lib/pdf/strip-section.cjs"
HIGH,.claude/skills/mx-create-pdf/skill.md,25,backtick-path,"mx-canon/mx-maxine-lives/businesses/the-gathering/sponsor-pitch.cog.md","resolved=.claude/skills/mx-create-pdf/mx-canon/mx-maxine-lives/businesses/the-gathering/sponsor-pitch.cog.md"
HIGH,.claude/skills/mx-create-pdf/skill.md,25,backtick-path,"scripts/lib/pdf/strip-section.cjs","resolved=.claude/skills/mx-create-pdf/scripts/lib/pdf/strip-section.cjs"
HIGH,.claude/skills/mx-create-pdf/skill.md,27,backtick-path,"tests/test-pdf-doctypes.js","resolved=.claude/skills/mx-create-pdf/tests/test-pdf-doctypes.js"
HIGH,.claude/skills/mx-create-pdf/skill.md,27,backtick-path,"tests/test-pdf-frontmatter.js","resolved=.claude/skills/mx-create-pdf/tests/test-pdf-frontmatter.js"
HIGH,.claude/skills/mx-create-pdf/skill.md,27,backtick-path,"tests/test-pdf-doctype-resolver.js","resolved=.claude/skills/mx-create-pdf/tests/test-pdf-doctype-resolver.js"
HIGH,.claude/skills/mx-create-pdf/skill.md,49,md-link,"scripts/bin/mx.pdf.sh","resolved=.claude/skills/mx-create-pdf/scripts/bin/mx.pdf.sh"
HIGH,.claude/skills/mx-create-pdf/skill.md,49,md-link,"scripts/cogs/pdf-generator.cog.md","resolved=.claude/skills/mx-create-pdf/scripts/cogs/pdf-generator.cog.md"
HIGH,.claude/skills/mx-create-pdf/skill.md,151,backtick-path,"./scripts/bin/mx.pdf.sh","resolved=.claude/skills/mx-create-pdf/scripts/bin/mx.pdf.sh"
HIGH,.claude/skills/mx-create-pdf/skill.md,220,md-link,"scripts/cogs/pdf-generator.cog.md","resolved=.claude/skills/mx-create-pdf/scripts/cogs/pdf-generator.cog.md"
HIGH,.claude/skills/mx-create-pdf/skill.md,221,md-link,"scripts/bin/mx.pdf.sh","resolved=.claude/skills/mx-create-pdf/scripts/bin/mx.pdf.sh"
HIGH,.claude/skills/mx-endsession/skill.md,179,md-link,"mx-outputs/md/reports/completions/2026-02-04/session-summary-2026-02-04T13-30.md","resolved=.claude/skills/mx-endsession/mx-outputs/md/reports/completions/2026-02-04/session-summary-2026-02-04T13-30.md"
HIGH,.claude/skills/mx-endsession/skill.md,202,backtick-path,"mx-outputs/md/reports/completions/2026-02-04/session-summary-2026-02-04T13-30.md","resolved=.claude/skills/mx-endsession/mx-outputs/md/reports/completions/2026-02-04/session-summary-2026-02-04T13-30.md"
HIGH,.claude/skills/mx-endsession/skill.md,278,md-link,".claude/skills/step-commit/skill.md","resolved=.claude/skills/mx-endsession/.claude/skills/step-commit/skill.md"
HIGH,.claude/skills/mx-endsession/skill.md,291,md-link,".claude/skills/review-docs/skill.md","resolved=.claude/skills/mx-endsession/.claude/skills/review-docs/skill.md"
HIGH,.claude/skills/mx-endsession/skill.md,368,md-link,"../../path/to/file.ext","resolved=.claude/path/to/file.ext"
HIGH,.claude/skills/mx-endsession/skill.md,374,md-link,"../../path/to/file.ext","resolved=.claude/path/to/file.ext"
HIGH,.claude/skills/mx-endsession/skill.md,482,md-link,"../../scripts/mx.pdf.sh","resolved=.claude/scripts/mx.pdf.sh"
HIGH,.claude/skills/mx-endsession/skill.md,493,backtick-path,".claude/hooks/session-end-detector.sh","resolved=.claude/skills/mx-endsession/.claude/hooks/session-end-detector.sh"
HIGH,.claude/skills/mx-gathering-conformance/skill.md,44,md-link,"draft-X.md","resolved=.claude/skills/mx-gathering-conformance/draft-X.md"
HIGH,.claude/skills/mx-gathering-conformance/skill.md,113,backtick-path,"mx-shared-gathering/draft-field-pattern.md","resolved=.claude/skills/mx-gathering-conformance/mx-shared-gathering/draft-field-pattern.md"
HIGH,.claude/skills/mx-gathering-conformance/skill.md,118,backtick-path,"scripts/lib/frontmatter-validator.js","resolved=.claude/skills/mx-gathering-conformance/scripts/lib/frontmatter-validator.js"
HIGH,.claude/skills/mx-gathering-submit/skill.md,8,backtick-path,"scripts/cogs/mx-gathering-submit.cog.md","resolved=.claude/skills/mx-gathering-submit/scripts/cogs/mx-gathering-submit.cog.md"
HIGH,.claude/skills/mx-gathering-submit/skill.md,18,backtick-path,"scripts/cogs/mx-gathering-submit.cog.md","resolved=.claude/skills/mx-gathering-submit/scripts/cogs/mx-gathering-submit.cog.md"
HIGH,.claude/skills/mx-gathering-submit/skill.md,52,backtick-path,"scripts/cogs/mx-gathering-submit.cog.md","resolved=.claude/skills/mx-gathering-submit/scripts/cogs/mx-gathering-submit.cog.md"
HIGH,.claude/skills/mx-gathering-submit/skill.md,53,backtick-path,"mx-canon/mx-the-gathering/submissions-registry.yaml","resolved=.claude/skills/mx-gathering-submit/mx-canon/mx-the-gathering/submissions-registry.yaml"
HIGH,.claude/skills/mx-gathering-submit/skill.md,57,backtick-path,"scripts/lib/frontmatter-validator.js","resolved=.claude/skills/mx-gathering-submit/scripts/lib/frontmatter-validator.js"
HIGH,.claude/skills/mx-help/skill.md,8,backtick-path,"scripts/cogs/asking-for-help.cog.md","resolved=.claude/skills/mx-help/scripts/cogs/asking-for-help.cog.md"
HIGH,.claude/skills/mx-help/skill.md,18,backtick-path,"scripts/cogs/asking-for-help.cog.md","resolved=.claude/skills/mx-help/scripts/cogs/asking-for-help.cog.md"
HIGH,.claude/skills/mx-help/skill.md,19,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-help/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-help/skill.md,47,backtick-path,"scripts/cogs/asking-for-help.cog.md","resolved=.claude/skills/mx-help/scripts/cogs/asking-for-help.cog.md"
HIGH,.claude/skills/mx-help/skill.md,48,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-help/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-onboarding/skill.md,8,backtick-path,"scripts/cogs/mx-onboarding.cog.md","resolved=.claude/skills/mx-onboarding/scripts/cogs/mx-onboarding.cog.md"
HIGH,.claude/skills/mx-onboarding/skill.md,18,backtick-path,"scripts/cogs/mx-onboarding.cog.md","resolved=.claude/skills/mx-onboarding/scripts/cogs/mx-onboarding.cog.md"
HIGH,.claude/skills/mx-onboarding/skill.md,44,backtick-path,"scripts/cogs/mx-onboarding.cog.md","resolved=.claude/skills/mx-onboarding/scripts/cogs/mx-onboarding.cog.md"
HIGH,.claude/skills/mx-onboarding/skill.md,45,backtick-path,"mx-canon/ssot/definitions-index.md","resolved=.claude/skills/mx-onboarding/mx-canon/ssot/definitions-index.md"
HIGH,.claude/skills/mx-os/skill.md,8,backtick-path,"scripts/cogs/what-is-mx-os.cog.md","resolved=.claude/skills/mx-os/scripts/cogs/what-is-mx-os.cog.md"
HIGH,.claude/skills/mx-os/skill.md,18,backtick-path,"scripts/cogs/what-is-mx-os.cog.md","resolved=.claude/skills/mx-os/scripts/cogs/what-is-mx-os.cog.md"
HIGH,.claude/skills/mx-os/skill.md,19,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-os/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-os/skill.md,47,backtick-path,"scripts/cogs/what-is-mx-os.cog.md","resolved=.claude/skills/mx-os/scripts/cogs/what-is-mx-os.cog.md"
HIGH,.claude/skills/mx-os/skill.md,48,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-os/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-personal-cog/skill.md,8,backtick-path,"scripts/cogs/the-personal-cog.cog.md","resolved=.claude/skills/mx-personal-cog/scripts/cogs/the-personal-cog.cog.md"
HIGH,.claude/skills/mx-personal-cog/skill.md,18,backtick-path,"scripts/cogs/the-personal-cog.cog.md","resolved=.claude/skills/mx-personal-cog/scripts/cogs/the-personal-cog.cog.md"
HIGH,.claude/skills/mx-personal-cog/skill.md,19,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-personal-cog/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-personal-cog/skill.md,46,backtick-path,"scripts/cogs/the-personal-cog.cog.md","resolved=.claude/skills/mx-personal-cog/scripts/cogs/the-personal-cog.cog.md"
HIGH,.claude/skills/mx-personal-cog/skill.md,47,backtick-path,"mx-canon/mx-os/SOUL.md","resolved=.claude/skills/mx-personal-cog/mx-canon/mx-os/SOUL.md"
HIGH,.claude/skills/mx-registry/skill.md,8,backtick-path,"scripts/cogs/cog-registry.cog.md","resolved=.claude/skills/mx-registry/scripts/cogs/cog-registry.cog.md"
